path,target,duration
BandMarching/v_BandMarching_g14_c01,6,145
BandMarching/v_BandMarching_g14_c02,6,232
BandMarching/v_BandMarching_g14_c03,6,221
BandMarching/v_BandMarching_g14_c04,6,212
BandMarching/v_BandMarching_g14_c05,6,217
BandMarching/v_BandMarching_g14_c06,6,208
BandMarching/v_BandMarching_g15_c01,6,311
BandMarching/v_BandMarching_g15_c02,6,240
BandMarching/v_BandMarching_g15_c03,6,354
BandMarching/v_BandMarching_g15_c04,6,258
BandMarching/v_BandMarching_g15_c05,6,472
BandMarching/v_BandMarching_g15_c06,6,186
BandMarching/v_BandMarching_g15_c07,6,168
BandMarching/v_BandMarching_g16_c01,6,242
BandMarching/v_BandMarching_g16_c02,6,234
BandMarching/v_BandMarching_g16_c03,6,110
BandMarching/v_BandMarching_g16_c04,6,110
BandMarching/v_BandMarching_g16_c05,6,160
BandMarching/v_BandMarching_g16_c06,6,141
BandMarching/v_BandMarching_g16_c07,6,119
BandMarching/v_BandMarching_g17_c01,6,126
BandMarching/v_BandMarching_g17_c02,6,175
BandMarching/v_BandMarching_g17_c03,6,161
BandMarching/v_BandMarching_g17_c04,6,147
BandMarching/v_BandMarching_g18_c01,6,479
BandMarching/v_BandMarching_g18_c02,6,215
BandMarching/v_BandMarching_g18_c03,6,311
BandMarching/v_BandMarching_g18_c04,6,185
BandMarching/v_BandMarching_g18_c05,6,173
BandMarching/v_BandMarching_g18_c06,6,185
BandMarching/v_BandMarching_g19_c01,6,279
BandMarching/v_BandMarching_g19_c02,6,280
BandMarching/v_BandMarching_g19_c03,6,308
BandMarching/v_BandMarching_g19_c04,6,261
BandMarching/v_BandMarching_g19_c05,6,332
BandMarching/v_BandMarching_g19_c06,6,379
BandMarching/v_BandMarching_g19_c07,6,391
BandMarching/v_BandMarching_g20_c01,6,177
BandMarching/v_BandMarching_g20_c02,6,190
BandMarching/v_BandMarching_g20_c03,6,166
BandMarching/v_BandMarching_g20_c04,6,166
BandMarching/v_BandMarching_g20_c05,6,221
BandMarching/v_BandMarching_g20_c06,6,154
BandMarching/v_BandMarching_g21_c01,6,324
BandMarching/v_BandMarching_g21_c02,6,324
BandMarching/v_BandMarching_g21_c03,6,170
BandMarching/v_BandMarching_g21_c04,6,444
BandMarching/v_BandMarching_g21_c05,6,324
BandMarching/v_BandMarching_g21_c06,6,337
BandMarching/v_BandMarching_g22_c01,6,255
BandMarching/v_BandMarching_g22_c02,6,132
BandMarching/v_BandMarching_g22_c03,6,264
BandMarching/v_BandMarching_g22_c04,6,249
BandMarching/v_BandMarching_g22_c05,6,129
BandMarching/v_BandMarching_g23_c01,6,210
BandMarching/v_BandMarching_g23_c02,6,285
BandMarching/v_BandMarching_g23_c03,6,263
BandMarching/v_BandMarching_g23_c04,6,213
BandMarching/v_BandMarching_g23_c05,6,116
BandMarching/v_BandMarching_g23_c06,6,166
BandMarching/v_BandMarching_g24_c01,6,341
BandMarching/v_BandMarching_g24_c02,6,175
BandMarching/v_BandMarching_g24_c03,6,193
BandMarching/v_BandMarching_g24_c04,6,219
BandMarching/v_BandMarching_g24_c05,6,193
BandMarching/v_BandMarching_g24_c06,6,257
BandMarching/v_BandMarching_g25_c01,6,201
BandMarching/v_BandMarching_g25_c02,6,127
BandMarching/v_BandMarching_g25_c03,6,156
BandMarching/v_BandMarching_g25_c04,6,90
BandMarching/v_BandMarching_g25_c05,6,106
BandMarching/v_BandMarching_g25_c06,6,158
BandMarching/v_BandMarching_g25_c07,6,215
BaseballPitch/v_BaseballPitch_g08_c01,7,113
BaseballPitch/v_BaseballPitch_g08_c02,7,105
BaseballPitch/v_BaseballPitch_g08_c03,7,100
BaseballPitch/v_BaseballPitch_g08_c04,7,95
BaseballPitch/v_BaseballPitch_g08_c05,7,110
BaseballPitch/v_BaseballPitch_g08_c06,7,108
BaseballPitch/v_BaseballPitch_g08_c07,7,105
BaseballPitch/v_BaseballPitch_g09_c01,7,68
BaseballPitch/v_BaseballPitch_g09_c02,7,75
BaseballPitch/v_BaseballPitch_g09_c03,7,73
BaseballPitch/v_BaseballPitch_g09_c04,7,63
BaseballPitch/v_BaseballPitch_g09_c05,7,63
BaseballPitch/v_BaseballPitch_g09_c06,7,68
BaseballPitch/v_BaseballPitch_g09_c07,7,100
BaseballPitch/v_BaseballPitch_g10_c01,7,104
BaseballPitch/v_BaseballPitch_g10_c02,7,174
BaseballPitch/v_BaseballPitch_g10_c03,7,118
BaseballPitch/v_BaseballPitch_g10_c04,7,118
BaseballPitch/v_BaseballPitch_g10_c05,7,104
BaseballPitch/v_BaseballPitch_g11_c01,7,104
BaseballPitch/v_BaseballPitch_g11_c02,7,74
BaseballPitch/v_BaseballPitch_g11_c03,7,68
BaseballPitch/v_BaseballPitch_g11_c04,7,58
BaseballPitch/v_BaseballPitch_g11_c05,7,77
BaseballPitch/v_BaseballPitch_g12_c01,7,126
BaseballPitch/v_BaseballPitch_g12_c02,7,127
BaseballPitch/v_BaseballPitch_g12_c03,7,98
BaseballPitch/v_BaseballPitch_g12_c04,7,60
BaseballPitch/v_BaseballPitch_g13_c01,7,126
BaseballPitch/v_BaseballPitch_g13_c02,7,123
BaseballPitch/v_BaseballPitch_g13_c03,7,140
BaseballPitch/v_BaseballPitch_g13_c04,7,131
BaseballPitch/v_BaseballPitch_g13_c05,7,75
BaseballPitch/v_BaseballPitch_g13_c06,7,75
BaseballPitch/v_BaseballPitch_g13_c07,7,108
BaseballPitch/v_BaseballPitch_g14_c01,7,104
BaseballPitch/v_BaseballPitch_g14_c02,7,138
BaseballPitch/v_BaseballPitch_g14_c03,7,97
BaseballPitch/v_BaseballPitch_g14_c04,7,109
BaseballPitch/v_BaseballPitch_g15_c01,7,70
BaseballPitch/v_BaseballPitch_g15_c02,7,73
BaseballPitch/v_BaseballPitch_g15_c03,7,75
BaseballPitch/v_BaseballPitch_g15_c04,7,86
BaseballPitch/v_BaseballPitch_g15_c05,7,73
BaseballPitch/v_BaseballPitch_g15_c06,7,79
BaseballPitch/v_BaseballPitch_g15_c07,7,82
BaseballPitch/v_BaseballPitch_g16_c01,7,87
BaseballPitch/v_BaseballPitch_g16_c02,7,106
BaseballPitch/v_BaseballPitch_g16_c03,7,126
BaseballPitch/v_BaseballPitch_g16_c04,7,97
BaseballPitch/v_BaseballPitch_g16_c05,7,84
BaseballPitch/v_BaseballPitch_g16_c06,7,78
BaseballPitch/v_BaseballPitch_g17_c01,7,134
BaseballPitch/v_BaseballPitch_g17_c02,7,102
BaseballPitch/v_BaseballPitch_g17_c03,7,87
BaseballPitch/v_BaseballPitch_g17_c04,7,80
BaseballPitch/v_BaseballPitch_g17_c05,7,73
BaseballPitch/v_BaseballPitch_g17_c06,7,68
BaseballPitch/v_BaseballPitch_g17_c07,7,66
BaseballPitch/v_BaseballPitch_g18_c01,7,70
BaseballPitch/v_BaseballPitch_g18_c02,7,136
BaseballPitch/v_BaseballPitch_g18_c03,7,136
BaseballPitch/v_BaseballPitch_g18_c04,7,79
BaseballPitch/v_BaseballPitch_g18_c05,7,174
BaseballPitch/v_BaseballPitch_g18_c06,7,67
BaseballPitch/v_BaseballPitch_g18_c07,7,75
BaseballPitch/v_BaseballPitch_g19_c01,7,109
BaseballPitch/v_BaseballPitch_g19_c02,7,155
BaseballPitch/v_BaseballPitch_g19_c03,7,155
BaseballPitch/v_BaseballPitch_g19_c04,7,133
BaseballPitch/v_BaseballPitch_g19_c05,7,94
BaseballPitch/v_BaseballPitch_g20_c01,7,111
BaseballPitch/v_BaseballPitch_g20_c02,7,110
BaseballPitch/v_BaseballPitch_g20_c03,7,94
BaseballPitch/v_BaseballPitch_g20_c04,7,102
BaseballPitch/v_BaseballPitch_g21_c01,7,161
BaseballPitch/v_BaseballPitch_g21_c02,7,88
BaseballPitch/v_BaseballPitch_g21_c03,7,152
BaseballPitch/v_BaseballPitch_g21_c04,7,152
BaseballPitch/v_BaseballPitch_g22_c01,7,104
BaseballPitch/v_BaseballPitch_g22_c02,7,104
BaseballPitch/v_BaseballPitch_g22_c03,7,91
BaseballPitch/v_BaseballPitch_g22_c04,7,94
BaseballPitch/v_BaseballPitch_g22_c05,7,70
BaseballPitch/v_BaseballPitch_g22_c06,7,71
BaseballPitch/v_BaseballPitch_g22_c07,7,69
BaseballPitch/v_BaseballPitch_g23_c01,7,113
BaseballPitch/v_BaseballPitch_g23_c02,7,84
BaseballPitch/v_BaseballPitch_g23_c03,7,78
BaseballPitch/v_BaseballPitch_g23_c04,7,108
BaseballPitch/v_BaseballPitch_g23_c05,7,116
BaseballPitch/v_BaseballPitch_g23_c06,7,108
BaseballPitch/v_BaseballPitch_g23_c07,7,104
BaseballPitch/v_BaseballPitch_g24_c01,7,146
BaseballPitch/v_BaseballPitch_g24_c02,7,119
BaseballPitch/v_BaseballPitch_g24_c03,7,141
BaseballPitch/v_BaseballPitch_g24_c04,7,116
BaseballPitch/v_BaseballPitch_g24_c05,7,129
BaseballPitch/v_BaseballPitch_g24_c06,7,120
BaseballPitch/v_BaseballPitch_g24_c07,7,126
BaseballPitch/v_BaseballPitch_g25_c01,7,133
BaseballPitch/v_BaseballPitch_g25_c02,7,101
BaseballPitch/v_BaseballPitch_g25_c03,7,73
BaseballPitch/v_BaseballPitch_g25_c04,7,114
BaseballPitch/v_BaseballPitch_g25_c05,7,111
BaseballPitch/v_BaseballPitch_g25_c06,7,123
BaseballPitch/v_BaseballPitch_g25_c07,7,132
Basketball/v_Basketball_g08_c01,8,171
Basketball/v_Basketball_g08_c02,8,84
Basketball/v_Basketball_g08_c03,8,96
Basketball/v_Basketball_g08_c04,8,101
Basketball/v_Basketball_g09_c01,8,111
Basketball/v_Basketball_g09_c02,8,104
Basketball/v_Basketball_g09_c03,8,85
Basketball/v_Basketball_g09_c04,8,101
Basketball/v_Basketball_g09_c05,8,122
Basketball/v_Basketball_g10_c01,8,128
Basketball/v_Basketball_g10_c02,8,124
Basketball/v_Basketball_g10_c03,8,116
Basketball/v_Basketball_g10_c04,8,103
Basketball/v_Basketball_g10_c05,8,117
Basketball/v_Basketball_g11_c01,8,105
Basketball/v_Basketball_g11_c02,8,143
Basketball/v_Basketball_g11_c03,8,75
Basketball/v_Basketball_g11_c04,8,77
Basketball/v_Basketball_g11_c05,8,87
Basketball/v_Basketball_g12_c01,8,277
Basketball/v_Basketball_g12_c02,8,184
Basketball/v_Basketball_g12_c03,8,137
Basketball/v_Basketball_g12_c04,8,228
Basketball/v_Basketball_g12_c05,8,232
Basketball/v_Basketball_g13_c01,8,300
Basketball/v_Basketball_g13_c02,8,330
Basketball/v_Basketball_g13_c03,8,315
Basketball/v_Basketball_g13_c04,8,300
Basketball/v_Basketball_g14_c01,8,81
Basketball/v_Basketball_g14_c02,8,131
Basketball/v_Basketball_g14_c03,8,89
Basketball/v_Basketball_g14_c04,8,88
Basketball/v_Basketball_g14_c05,8,91
Basketball/v_Basketball_g15_c01,8,120
Basketball/v_Basketball_g15_c02,8,152
Basketball/v_Basketball_g15_c03,8,195
Basketball/v_Basketball_g15_c04,8,112
Basketball/v_Basketball_g15_c05,8,174
Basketball/v_Basketball_g15_c06,8,185
Basketball/v_Basketball_g15_c07,8,164
Basketball/v_Basketball_g16_c01,8,528
Basketball/v_Basketball_g16_c02,8,518
Basketball/v_Basketball_g16_c03,8,131
Basketball/v_Basketball_g16_c04,8,96
Basketball/v_Basketball_g16_c05,8,471
Basketball/v_Basketball_g16_c06,8,346
Basketball/v_Basketball_g17_c01,8,153
Basketball/v_Basketball_g17_c02,8,115
Basketball/v_Basketball_g17_c03,8,214
Basketball/v_Basketball_g17_c04,8,84
Basketball/v_Basketball_g18_c01,8,236
Basketball/v_Basketball_g18_c02,8,102
Basketball/v_Basketball_g18_c03,8,180
Basketball/v_Basketball_g18_c04,8,188
Basketball/v_Basketball_g18_c05,8,146
Basketball/v_Basketball_g19_c01,8,78
Basketball/v_Basketball_g19_c02,8,143
Basketball/v_Basketball_g19_c03,8,120
Basketball/v_Basketball_g19_c04,8,118
Basketball/v_Basketball_g19_c05,8,151
Basketball/v_Basketball_g19_c06,8,101
Basketball/v_Basketball_g19_c07,8,137
Basketball/v_Basketball_g20_c01,8,120
Basketball/v_Basketball_g20_c02,8,175
Basketball/v_Basketball_g20_c03,8,105
Basketball/v_Basketball_g20_c04,8,120
Basketball/v_Basketball_g20_c05,8,120
Basketball/v_Basketball_g20_c06,8,88
Basketball/v_Basketball_g20_c07,8,74
Basketball/v_Basketball_g21_c01,8,70
Basketball/v_Basketball_g21_c02,8,100
Basketball/v_Basketball_g21_c03,8,182
Basketball/v_Basketball_g21_c04,8,130
Basketball/v_Basketball_g21_c05,8,180
Basketball/v_Basketball_g21_c06,8,84
Basketball/v_Basketball_g22_c01,8,120
Basketball/v_Basketball_g22_c02,8,102
Basketball/v_Basketball_g22_c03,8,132
Basketball/v_Basketball_g22_c04,8,101
Basketball/v_Basketball_g22_c05,8,88
Basketball/v_Basketball_g22_c06,8,101
Basketball/v_Basketball_g22_c07,8,99
Basketball/v_Basketball_g23_c01,8,138
Basketball/v_Basketball_g23_c02,8,120
Basketball/v_Basketball_g23_c03,8,120
Basketball/v_Basketball_g23_c04,8,120
Basketball/v_Basketball_g23_c05,8,104
Basketball/v_Basketball_g23_c06,8,97
Basketball/v_Basketball_g24_c01,8,133
Basketball/v_Basketball_g24_c02,8,120
Basketball/v_Basketball_g24_c03,8,117
Basketball/v_Basketball_g24_c04,8,120
Basketball/v_Basketball_g25_c01,8,125
Basketball/v_Basketball_g25_c02,8,179
Basketball/v_Basketball_g25_c03,8,146
Basketball/v_Basketball_g25_c04,8,108
Basketball/v_Basketball_g25_c05,8,180
Basketball/v_Basketball_g25_c06,8,111
Basketball/v_Basketball_g25_c07,8,131
BasketballDunk/v_BasketballDunk_g08_c01,9,51
BasketballDunk/v_BasketballDunk_g08_c02,9,66
BasketballDunk/v_BasketballDunk_g08_c03,9,59
BasketballDunk/v_BasketballDunk_g08_c04,9,59
BasketballDunk/v_BasketballDunk_g08_c05,9,87
BasketballDunk/v_BasketballDunk_g09_c01,9,85
BasketballDunk/v_BasketballDunk_g09_c02,9,72
BasketballDunk/v_BasketballDunk_g09_c03,9,82
BasketballDunk/v_BasketballDunk_g09_c04,9,81
BasketballDunk/v_BasketballDunk_g09_c05,9,61
BasketballDunk/v_BasketballDunk_g10_c01,9,91
BasketballDunk/v_BasketballDunk_g10_c02,9,60
BasketballDunk/v_BasketballDunk_g10_c03,9,70
BasketballDunk/v_BasketballDunk_g10_c04,9,69
BasketballDunk/v_BasketballDunk_g10_c05,9,98
BasketballDunk/v_BasketballDunk_g11_c01,9,115
BasketballDunk/v_BasketballDunk_g11_c02,9,84
BasketballDunk/v_BasketballDunk_g11_c03,9,95
BasketballDunk/v_BasketballDunk_g11_c04,9,86
BasketballDunk/v_BasketballDunk_g11_c05,9,91
BasketballDunk/v_BasketballDunk_g12_c01,9,50
BasketballDunk/v_BasketballDunk_g12_c02,9,56
BasketballDunk/v_BasketballDunk_g12_c03,9,70
BasketballDunk/v_BasketballDunk_g12_c04,9,58
BasketballDunk/v_BasketballDunk_g12_c05,9,68
BasketballDunk/v_BasketballDunk_g13_c01,9,47
BasketballDunk/v_BasketballDunk_g13_c02,9,67
BasketballDunk/v_BasketballDunk_g13_c03,9,106
BasketballDunk/v_BasketballDunk_g13_c04,9,72
BasketballDunk/v_BasketballDunk_g14_c01,9,88
BasketballDunk/v_BasketballDunk_g14_c02,9,82
BasketballDunk/v_BasketballDunk_g14_c03,9,87
BasketballDunk/v_BasketballDunk_g14_c04,9,88
BasketballDunk/v_BasketballDunk_g14_c05,9,82
BasketballDunk/v_BasketballDunk_g14_c06,9,125
BasketballDunk/v_BasketballDunk_g14_c07,9,98
BasketballDunk/v_BasketballDunk_g15_c01,9,77
BasketballDunk/v_BasketballDunk_g15_c02,9,82
BasketballDunk/v_BasketballDunk_g15_c03,9,124
BasketballDunk/v_BasketballDunk_g15_c04,9,102
BasketballDunk/v_BasketballDunk_g15_c05,9,79
BasketballDunk/v_BasketballDunk_g15_c06,9,102
BasketballDunk/v_BasketballDunk_g15_c07,9,80
BasketballDunk/v_BasketballDunk_g16_c01,9,76
BasketballDunk/v_BasketballDunk_g16_c02,9,75
BasketballDunk/v_BasketballDunk_g16_c03,9,64
BasketballDunk/v_BasketballDunk_g16_c04,9,59
BasketballDunk/v_BasketballDunk_g16_c05,9,74
BasketballDunk/v_BasketballDunk_g16_c06,9,76
BasketballDunk/v_BasketballDunk_g17_c01,9,71
BasketballDunk/v_BasketballDunk_g17_c02,9,66
BasketballDunk/v_BasketballDunk_g17_c03,9,74
BasketballDunk/v_BasketballDunk_g17_c04,9,83
BasketballDunk/v_BasketballDunk_g17_c05,9,61
BasketballDunk/v_BasketballDunk_g17_c06,9,61
BasketballDunk/v_BasketballDunk_g17_c07,9,75
BasketballDunk/v_BasketballDunk_g18_c01,9,76
BasketballDunk/v_BasketballDunk_g18_c02,9,67
BasketballDunk/v_BasketballDunk_g18_c03,9,74
BasketballDunk/v_BasketballDunk_g18_c04,9,51
BasketballDunk/v_BasketballDunk_g18_c05,9,74
BasketballDunk/v_BasketballDunk_g18_c06,9,67
BasketballDunk/v_BasketballDunk_g19_c01,9,74
BasketballDunk/v_BasketballDunk_g19_c02,9,51
BasketballDunk/v_BasketballDunk_g19_c03,9,58
BasketballDunk/v_BasketballDunk_g19_c04,9,53
BasketballDunk/v_BasketballDunk_g20_c01,9,66
BasketballDunk/v_BasketballDunk_g20_c02,9,53
BasketballDunk/v_BasketballDunk_g20_c03,9,67
BasketballDunk/v_BasketballDunk_g20_c04,9,78
BasketballDunk/v_BasketballDunk_g20_c05,9,72
BasketballDunk/v_BasketballDunk_g20_c06,9,72
BasketballDunk/v_BasketballDunk_g21_c01,9,84
BasketballDunk/v_BasketballDunk_g21_c02,9,95
BasketballDunk/v_BasketballDunk_g21_c03,9,116
BasketballDunk/v_BasketballDunk_g21_c04,9,148
BasketballDunk/v_BasketballDunk_g22_c01,9,72
BasketballDunk/v_BasketballDunk_g22_c02,9,68
BasketballDunk/v_BasketballDunk_g22_c03,9,111
BasketballDunk/v_BasketballDunk_g22_c04,9,96
BasketballDunk/v_BasketballDunk_g23_c01,9,91
BasketballDunk/v_BasketballDunk_g23_c02,9,85
BasketballDunk/v_BasketballDunk_g23_c03,9,111
BasketballDunk/v_BasketballDunk_g23_c04,9,137
BasketballDunk/v_BasketballDunk_g23_c05,9,93
BasketballDunk/v_BasketballDunk_g24_c01,9,85
BasketballDunk/v_BasketballDunk_g24_c02,9,105
BasketballDunk/v_BasketballDunk_g24_c03,9,78
BasketballDunk/v_BasketballDunk_g24_c04,9,155
BasketballDunk/v_BasketballDunk_g24_c05,9,168
BasketballDunk/v_BasketballDunk_g25_c01,9,82
BasketballDunk/v_BasketballDunk_g25_c02,9,117
BasketballDunk/v_BasketballDunk_g25_c03,9,81
BasketballDunk/v_BasketballDunk_g25_c04,9,89
BenchPress/v_BenchPress_g08_c01,10,64
BenchPress/v_BenchPress_g08_c02,10,61
BenchPress/v_BenchPress_g08_c03,10,57
BenchPress/v_BenchPress_g08_c04,10,60
BenchPress/v_BenchPress_g08_c05,10,187
BenchPress/v_BenchPress_g08_c06,10,86
BenchPress/v_BenchPress_g08_c07,10,72
BenchPress/v_BenchPress_g09_c01,10,85
BenchPress/v_BenchPress_g09_c02,10,70
BenchPress/v_BenchPress_g09_c03,10,69
BenchPress/v_BenchPress_g09_c04,10,68
BenchPress/v_BenchPress_g09_c05,10,63
BenchPress/v_BenchPress_g09_c06,10,211
BenchPress/v_BenchPress_g09_c07,10,109
BenchPress/v_BenchPress_g10_c01,10,112
BenchPress/v_BenchPress_g10_c02,10,108
BenchPress/v_BenchPress_g10_c03,10,243
BenchPress/v_BenchPress_g10_c04,10,134
BenchPress/v_BenchPress_g11_c01,10,98
BenchPress/v_BenchPress_g11_c02,10,95
BenchPress/v_BenchPress_g11_c03,10,93
BenchPress/v_BenchPress_g11_c04,10,251
BenchPress/v_BenchPress_g11_c05,10,114
BenchPress/v_BenchPress_g12_c01,10,65
BenchPress/v_BenchPress_g12_c02,10,63
BenchPress/v_BenchPress_g12_c03,10,194
BenchPress/v_BenchPress_g12_c04,10,103
BenchPress/v_BenchPress_g12_c05,10,84
BenchPress/v_BenchPress_g12_c06,10,73
BenchPress/v_BenchPress_g12_c07,10,68
BenchPress/v_BenchPress_g13_c01,10,140
BenchPress/v_BenchPress_g13_c02,10,93
BenchPress/v_BenchPress_g13_c03,10,200
BenchPress/v_BenchPress_g13_c04,10,146
BenchPress/v_BenchPress_g13_c05,10,141
BenchPress/v_BenchPress_g13_c06,10,102
BenchPress/v_BenchPress_g13_c07,10,103
BenchPress/v_BenchPress_g14_c01,10,96
BenchPress/v_BenchPress_g14_c02,10,99
BenchPress/v_BenchPress_g14_c03,10,105
BenchPress/v_BenchPress_g14_c04,10,305
BenchPress/v_BenchPress_g14_c05,10,212
BenchPress/v_BenchPress_g14_c06,10,178
BenchPress/v_BenchPress_g14_c07,10,105
BenchPress/v_BenchPress_g15_c01,10,67
BenchPress/v_BenchPress_g15_c02,10,64
BenchPress/v_BenchPress_g15_c03,10,72
BenchPress/v_BenchPress_g15_c04,10,170
BenchPress/v_BenchPress_g15_c05,10,65
BenchPress/v_BenchPress_g15_c06,10,45
BenchPress/v_BenchPress_g16_c01,10,107
BenchPress/v_BenchPress_g16_c02,10,99
BenchPress/v_BenchPress_g16_c03,10,100
BenchPress/v_BenchPress_g16_c04,10,218
BenchPress/v_BenchPress_g16_c05,10,124
BenchPress/v_BenchPress_g17_c01,10,71
BenchPress/v_BenchPress_g17_c02,10,68
BenchPress/v_BenchPress_g17_c03,10,65
BenchPress/v_BenchPress_g17_c04,10,312
BenchPress/v_BenchPress_g17_c05,10,172
BenchPress/v_BenchPress_g17_c06,10,117
BenchPress/v_BenchPress_g17_c07,10,72
BenchPress/v_BenchPress_g18_c01,10,93
BenchPress/v_BenchPress_g18_c02,10,101
BenchPress/v_BenchPress_g18_c03,10,274
BenchPress/v_BenchPress_g18_c04,10,127
BenchPress/v_BenchPress_g18_c05,10,112
BenchPress/v_BenchPress_g18_c06,10,110
BenchPress/v_BenchPress_g18_c07,10,78
BenchPress/v_BenchPress_g19_c01,10,92
BenchPress/v_BenchPress_g19_c02,10,86
BenchPress/v_BenchPress_g19_c03,10,82
BenchPress/v_BenchPress_g19_c04,10,249
BenchPress/v_BenchPress_g19_c05,10,121
BenchPress/v_BenchPress_g19_c06,10,103
BenchPress/v_BenchPress_g20_c01,10,87
BenchPress/v_BenchPress_g20_c02,10,81
BenchPress/v_BenchPress_g20_c03,10,91
BenchPress/v_BenchPress_g20_c04,10,210
BenchPress/v_BenchPress_g20_c05,10,90
BenchPress/v_BenchPress_g20_c06,10,88
BenchPress/v_BenchPress_g20_c07,10,81
BenchPress/v_BenchPress_g21_c01,10,188
BenchPress/v_BenchPress_g21_c02,10,110
BenchPress/v_BenchPress_g21_c03,10,93
BenchPress/v_BenchPress_g21_c04,10,291
BenchPress/v_BenchPress_g22_c01,10,88
BenchPress/v_BenchPress_g22_c02,10,78
BenchPress/v_BenchPress_g22_c03,10,74
BenchPress/v_BenchPress_g22_c04,10,71
BenchPress/v_BenchPress_g22_c05,10,71
BenchPress/v_BenchPress_g22_c06,10,274
BenchPress/v_BenchPress_g22_c07,10,132
BenchPress/v_BenchPress_g23_c01,10,131
BenchPress/v_BenchPress_g23_c02,10,126
BenchPress/v_BenchPress_g23_c03,10,176
BenchPress/v_BenchPress_g23_c04,10,164
BenchPress/v_BenchPress_g23_c05,10,127
BenchPress/v_BenchPress_g24_c01,10,69
BenchPress/v_BenchPress_g24_c02,10,69
BenchPress/v_BenchPress_g24_c03,10,64
BenchPress/v_BenchPress_g24_c04,10,166
BenchPress/v_BenchPress_g24_c05,10,111
BenchPress/v_BenchPress_g24_c06,10,80
BenchPress/v_BenchPress_g24_c07,10,74
BenchPress/v_BenchPress_g25_c01,10,107
BenchPress/v_BenchPress_g25_c02,10,108
BenchPress/v_BenchPress_g25_c03,10,97
BenchPress/v_BenchPress_g25_c04,10,216
BenchPress/v_BenchPress_g25_c05,10,222
BenchPress/v_BenchPress_g25_c06,10,123
BenchPress/v_BenchPress_g25_c07,10,130
Biking/v_Biking_g08_c01,11,201
Biking/v_Biking_g08_c02,11,123
Biking/v_Biking_g08_c03,11,201
Biking/v_Biking_g08_c04,11,201
Biking/v_Biking_g08_c05,11,240
Biking/v_Biking_g08_c06,11,240
Biking/v_Biking_g09_c01,11,180
Biking/v_Biking_g09_c02,11,180
Biking/v_Biking_g09_c03,11,201
Biking/v_Biking_g09_c04,11,196
Biking/v_Biking_g10_c01,11,240
Biking/v_Biking_g10_c02,11,240
Biking/v_Biking_g10_c03,11,240
Biking/v_Biking_g10_c04,11,240
Biking/v_Biking_g10_c05,11,240
Biking/v_Biking_g10_c06,11,240
Biking/v_Biking_g11_c01,11,151
Biking/v_Biking_g11_c02,11,151
Biking/v_Biking_g11_c03,11,131
Biking/v_Biking_g11_c04,11,210
Biking/v_Biking_g11_c05,11,155
Biking/v_Biking_g11_c06,11,152
Biking/v_Biking_g12_c01,11,240
Biking/v_Biking_g12_c02,11,203
Biking/v_Biking_g12_c03,11,201
Biking/v_Biking_g12_c04,11,201
Biking/v_Biking_g13_c01,11,151
Biking/v_Biking_g13_c02,11,151
Biking/v_Biking_g13_c03,11,109
Biking/v_Biking_g13_c04,11,240
Biking/v_Biking_g13_c05,11,239
Biking/v_Biking_g13_c06,11,163
Biking/v_Biking_g14_c01,11,126
Biking/v_Biking_g14_c02,11,169
Biking/v_Biking_g14_c03,11,141
Biking/v_Biking_g14_c04,11,157
Biking/v_Biking_g15_c01,11,240
Biking/v_Biking_g15_c02,11,240
Biking/v_Biking_g15_c03,11,240
Biking/v_Biking_g15_c04,11,240
Biking/v_Biking_g15_c05,11,240
Biking/v_Biking_g16_c01,11,240
Biking/v_Biking_g16_c02,11,199
Biking/v_Biking_g16_c03,11,167
Biking/v_Biking_g16_c04,11,180
Biking/v_Biking_g16_c05,11,240
Biking/v_Biking_g17_c01,11,152
Biking/v_Biking_g17_c02,11,240
Biking/v_Biking_g17_c03,11,180
Biking/v_Biking_g17_c04,11,204
Biking/v_Biking_g17_c05,11,204
Biking/v_Biking_g17_c06,11,240
Biking/v_Biking_g18_c01,11,151
Biking/v_Biking_g18_c02,11,181
Biking/v_Biking_g18_c03,11,195
Biking/v_Biking_g18_c04,11,181
Biking/v_Biking_g18_c05,11,209
Biking/v_Biking_g18_c06,11,240
Biking/v_Biking_g19_c01,11,151
Biking/v_Biking_g19_c02,11,151
Biking/v_Biking_g19_c03,11,151
Biking/v_Biking_g19_c04,11,151
Biking/v_Biking_g20_c01,11,332
Biking/v_Biking_g20_c02,11,340
Biking/v_Biking_g20_c03,11,336
Biking/v_Biking_g20_c04,11,324
Biking/v_Biking_g20_c05,11,354
Biking/v_Biking_g20_c06,11,358
Biking/v_Biking_g20_c07,11,360
Biking/v_Biking_g21_c01,11,240
Biking/v_Biking_g21_c02,11,240
Biking/v_Biking_g21_c03,11,122
Biking/v_Biking_g21_c04,11,240
Biking/v_Biking_g21_c05,11,207
Biking/v_Biking_g21_c06,11,240
Biking/v_Biking_g21_c07,11,180
Biking/v_Biking_g22_c01,11,219
Biking/v_Biking_g22_c02,11,141
Biking/v_Biking_g22_c03,11,345
Biking/v_Biking_g22_c04,11,410
Biking/v_Biking_g22_c05,11,207
Biking/v_Biking_g23_c01,11,536
Biking/v_Biking_g23_c02,11,599
Biking/v_Biking_g23_c03,11,450
Biking/v_Biking_g23_c04,11,450
Biking/v_Biking_g24_c01,11,180
Biking/v_Biking_g24_c02,11,213
